Gene	log10p	es
8044	OR7G2	0.491922772064497	-0.103481705817497
8045	LAMA3	1.53080722470815	-0.0482498371057726
8046	NUDT19	0.922294086623673	-0.0227472107089246
8047	ZNF793	0.201851308838617	0.122923437185841
8048	ACP7	0.353683576798045	-0.121124047328358
8049	ZNF805	0.270892573212842	0.00234055252261099
8050	HES3	0.235415644416974	-0.129974818911321
8051	RHOG	0.486548957202948	-0.0225627965634246
8052	LAMA4	0.195918718264043	0.196808983193042
8053	PRAMEF8;PRAMEF7	0.243635816369734	0.076035476530032
8054	PRAMEF18	0.367976210521714	0.001671926011632
8055	FRRS1	0.993468242042712	-0.0421511128090381
8056	LAMA5	3.04662537278099	-0.0845888948156217
8057	VHLL	2.1179148872304	0.0985837375670667
8058	OR10K2	0.804012722331575	-0.0256282563985566
8059	VSIG8	1.34041878255473	-0.0502120028446996
8060	OR11L1	0.118053766286173	0.0215869295755896
8061	OR2L8	1.06018987782817	-0.00604278113218204
8062	OR2AK2	0.449873235790111	0.0571357430956165
8063	OR2L3	0.507915839554048	0.091903183840939
8064	OR2M2	0.261818994307181	0.147508346897211
8065	OR2T33	0.751574525246255	0.00551603731754398
8066	OR2M7	0.879210602354954	-0.0910601533108787
8067	LAMB1	0.208339965684429	0.0620911861139203
8068	OR2G6	0.105116490524974	-0.274705576873443
8069	SUMO1P1	0.128129156284457	-0.0455304692317765
8070	ANKRD20A11P	0.176571645800666	-0.0532479669071806
8071	LAMB2	1.25135015510878	-0.0182625803330724
8072	LOC391322	0.17508276643885	-0.328267416920908
8073	PTRHD1	0.0104772143329124	-0.0002232637990148
8074	SULT6B1	0.19291029473514	-0.128027159811744
8075	LAMB3	0.0127830547357248	-0.0110329928634786
8076	LAMC1	0.468631996068958	-0.264364089139193
8077	LAMP1	0.915498505148655	0.00506843889225763
8078	TRIM61	1.15940084922831	0.0765446849346286
8079	HELT	0.364186068658603	-0.00407174370045388
8080	LAMC2	0.103329981052064	-0.0265098178932067
8081	ARHGAP1	0.260946482731088	0.0265074863451345
8082	LAMP2	0.122692371351119	-0.138049939760047
8083	RPSA	0.763803067697204	-0.942020093918819
8084	LOC392232	0.140186806662874	0.0457893069437613
8085	GDF6	0.149165026074144	0.019241760216324
8086	SMPD5	0.296945991183839	-0.0797998868389867
8087	CTSL3P	0.74378384430992	0.0757115852572495
8088	OR1L6	0.22810550735584	0.0673657869353768
8089	OR5C1	0.421578658554983	-0.0376449719150147
8090	LCN9	0.743943536762874	0.0284016530380775
8091	FLJ44635	0.472103090986347	0.0494457474759999
8092	STMN1	0.217466603493596	-0.0282949205561486
8093	ARL13A	0.56020843944746	-0.036333707050652
8094	AGMO	0.0434471415779776	-0.137426369551609
8095	LASP1	0.0169342698172576	-0.067232985863325
8096	LBP	1.07255610891871	0.0217857232872075
8097	ARHGAP4	0.273632470763573	-0.118901921213257
8098	LBR	1.32801059973965	-0.0766290055347639
8099	LCAT	0.404011604492362	-0.00204024381090307
8100	LCK	0.998933670636158	-0.133917964650752
8101	LCN1	0.00788294805967428	-0.0442741798138026
8102	LCN2	0.169609248985449	0.0790131872284823
8103	LCP2	0.26827325245181	0.00473386207464801
8104	LCT	0.125384122728943	0.0326674888523075
8105	LDHA	0.31007863360838	-0.0235889615240715
8106	ARHGAP5	0.589462021466569	-0.100213682522154
8107	LDHB	0.557437816566372	-0.0982823330069929
8108	LDHC	0.351787878086725	-0.129618336118003
8109	LDLR	0.328420381288364	-0.0697460757440534
8110	ARHGAP6	0.612235132096236	0.0170848185610153
8111	LEP	0.122579118565019	-0.00797109887985235
8112	LEPR	0.0298116170596769	-0.00892114631530638
8113	LETM1	0.903425739203055	-0.189799537671179
8114	LFNG	0.52547670461501	-0.0118920690273132
8115	LGALS1	0.159329621227954	-0.00971398970156249
8116	LGALS2	0.317892897986989	-0.0813839897939269
8117	LGALS3	0.961662014391601	0.143865875915041
8118	LGALS3BP	0.991719472460581	0.018133106821899
8119	ARHGDIA	0.697430008089749	0.101858243225814
8120	LGALS4	1.08604215209273	-0.085501876882281
8121	LGALS7;LGALS7B	0.401475400012497	0.0381840990845726
8122	LGALS8	0.391923346351818	0.00135788427070545
8123	LGALS9	0.578608068471388	0.0431501466225332
8124	ARHGDIB	0.07816100350999	0.023600649367142
8125	LHB	0.23310451040807	0.106758901496422
8126	LHCGR	0.926345168375787	0.00583340766792344
8127	LHX1	0.645137196634163	0.0315569269139713
8128	LIF	0.0442433707359026	-0.0488325149858874
8129	LIFR	0.00437357357088267	-0.180413988894767
8130	LIG1	1.34110074378754	-0.258329977330566
8131	ARHGDIG	0.823812535147066	-0.0901508897114098
8132	LIG3	0.040807195723435	-0.0935369554626421
8133	LIG4	0.379619188018728	-0.0574554068400314
8134	LIM2	1.47880414637224	-0.0030665509255464
8135	ABLIM1	0.224711737955667	-0.0098846065058753
8136	LIMK1	0.0306127060732795	-0.0993411281273842
8137	LIMK2	0.756389839218673	0.0101810418516873
8138	LIMS1	0.164626523052131	-0.146749610858939
8139	LIPA	0.460011960964835	0.0638623005891682
8140	RHOH	0.843158748786837	-0.0602526437061147
8141	LIPE	0.773081943741625	-0.0890907454039508
8142	FADS1	0.35138262919292	0.0964282901175929
8143	LLGL2	0.0746413229588139	-0.0863220782198321
8144	FADS3	0.0859255725324338	-0.0305624083148044
8145	SLC25A35	2.26930597678454	0.132588601813272
8146	LLGL1	1.3283405757627	-0.0344474383530952
8147	MEX3D	0.88465772050223	-0.028271868466066
8148	RPL13AP17	0.794006181738558	0.036762531298578
8149	HEATR4	0.268668469209925	0.0455791754061094
8150	MYO18A	0.251390350049277	-0.311834104203669
8151	CCDC187	0.212873735721709	0.0465577552404659
8152	SHC4	0.260165584642518	0.0147342692802832
8153	LINC00200	0.0185225406483644	0.115188017489288
8154	ACTR3BP5;ACTR3BP2	0.286501478664058	-0.0498320256186894
8155	LMAN1	0.831510706596537	0.0812185322958171
8156	C10orf120	0.712196910960353	-0.0943394976386456
8157	EEF1AKMT2	0.568055478055032	0.0250185965214334
8158	FOXI2	0.203502707200957	-0.0428058965795071
8159	SPRNP1	0.0544659404352559	0.189056549300928
8160	LOC399886	0.32309294423255	0.10154434475372
8161	TRIM49D1	0.739164768021075	0.0362282298478529
8162	TRIM51EP	0.129657886785228	-0.0392279347586026
8163	COLCA1	1.41593655249579	0.034752479174315
8164	PATE4	0.220949524134872	-0.29629557640822
8165	SNX19	1.06346579217391	0.125741775749934
8166	ASIC2	0.408319302917319	-0.14424923662599
8167	ARL1	0.328098396053028	0.078156358928086
8168	LMNA	1.37101410471114	-0.132176490581651
8169	CLEC12A-AS1	0.105168844819044	0.062777851134549
8170	MKRN9P	0.38453154619809	-0.0275572875192578
8171	LMNB1	0.293521998366955	-0.0816183952903204
8172	ANKRD20A19P	0.0443220854411244	0.0906202386133677
8173	SERTM1	0.181662082919484	-0.0385680807720723
8174	ATP11AUN	1.2074085417624	-0.034602779345237
8175	PLEKHD1	0.522562749731237	-0.303525532736268
8176	HERC2P2	0.0830935550269103	0.0823441128434931
8177	C15orf54	0.0140980695019628	0.0980890533500824
8178	LMO1	0.162186623599032	0.0406136316765512
8179	FAM174B	1.96710274479976	-0.012319078699537
8180	LOC400499	0.219639586433009	0.0495054101902992
8181	LMO2	0.325188394965741	-0.0108328745048871
8182	LINC01567	0.719767141986729	-0.138193460700322
8183	MED11	1.30002729518808	-0.662445422738941
8184	KRT16P2;KRT16P3	0.00351593440461932	0.116715040510283
8185	GRAPL	1.446205508971	-0.0249075158916299
8186	C17orf102	0.0431527671599362	-0.265582544202662
8187	LOC400627	2.19104878256638	0.034470577185404
8188	TEX19	0.191696093828794	-0.142203612958393
8189	LINC01879	0.280136203050748	-0.152540360353898
8190	PRSS57	0.60242740826765	0.129730247458896
8191	LGALS17A	0.91505373938936	0.051945801612386
8192	PRICKLE3	0.0613436084275584	-0.0628816976542306
8193	LOC400706	1.19220033121052	0.229481550886393
8194	SIGLEC16	0.969729269551535	0.0305588077538055
8195	LOC400710	0.374168633646837	-0.190149134818998
8196	ZNF880	0.104106525906536	-0.318818645414176
8197	ZNF772	0.0988925585036095	0.186160827664368
8198	PRAMEF4	0.0152678223399353	-0.65714640488156
8199	PRAMEF13	0.698574729670918	0.0636726782263382
8200	C1orf141	0.571122032641487	0.0115220782523937
8201	LMO7	0.319204165873428	-0.0722757573892921
8202	C1orf140	2.65526203778728	0.092580450197298
8203	DEFB132	1.56062897418527	0.115106853033923
8204	C20orf202	0.247113095147917	0.069437858391244
8205	LOC400867	0.218309229738951	0.145803051893965
8206	BCRP2	0.493970231334823	0.0926085290661517
8207	LMX1A	0.0990815827359296	-0.0863732513857618
8208	LINC00898	0.126118779772085	-0.166074429547371
8209	IL17REL	0.570062850116285	-0.15104760510886
8210	LINC00487	2.35388754706688	-0.0809708473519011
8211	EML6	0.364178700823671	-0.0200393511173703
8212	RGPD1	0.834688125700345	0.0378796279273287
8213	ANKRD36C	0.984132873167227	0.0662035989528127
8214	ACOXL-AS1	0.0686105950445113	0.0603283063889846
8215	PHOX2A	0.184786148571612	-0.0454007757409834
8216	LMX1B	1.05343666766495	-0.0443868241172747
8217	NOC2LP2	0.31856042756429	0.380868996316398
8218	FSIP2	0.115788045372731	-0.0680037133008304
8219	C2orf66	0.108445037587594	-0.0929221068633706
8220	ASB18	0.373227022029057	-0.056071503397141
8221	LOC401040	0.316392700229272	0.0401012725236346
8222	LINC01205	0.616887349985785	-0.245504590593671
8223	C3orf80	0.725492608449847	-0.0279529745715019
8224	FLJ42393	0.215307892017388	0.0222782358490209
8225	C4orf48	0.00580044424129604	-0.0915064023208698
8226	LOC401127	0.656922843046541	0.402235856587052
8227	TMPRSS11BNL	0.311314723633905	-0.194239136720508
8228	PRR27	0.0881582462907901	0.221101847402731
8229	AMTN	0.196408344504056	-0.0359791826499584
8230	RGS7BP	0.068700974462304	0.138039417050942
8231	LNPEP	0.852807479566895	0.0965938981159558
8232	MCCD1	0.244538283724772	-0.0547704732307773
8233	LINC00336	0.116400310041936	0.000287433431367955
8234	LINC00951	0.861084543777764	0.0372723788738394
8235	KLHL31	0.367488873229786	-0.0296353043918867
8236	TCP10L2	0.968547609163285	-0.0424292495783116
8237	LINC00242	0.0903773067320384	0.110126677326479
8238	VWA5A	0.148794310127951	0.0131294946867476
8239	RASA4CP	0.00559942476805944	-0.0179611101235866
8240	LINC01446	0.747370030635513	-0.0869890203940418
8241	LRRD1	0.442163582318267	0.0218826447023853
8242	LOR	0.324918664970037	0.0463206504400866
8243	RAB19	0.910414661477006	-0.151308459466602
8244	USP17L1	0.746881002029404	0.0711552519501813
8245	SAMD12	1.00245714507742	-0.207637980704084
8246	HACD4	0.16332452957887	-0.181106840877031
8247	LOX	0.44165993359832	0.037471843016452
8248	TOMM5	0.122452578550145	0.037782088817359
8249	FAM74A1	0.814631579601783	-0.030207685675152
8250	FAM74A4;FAM74A3	0.424799734422081	0.48554113714833
8251	ZNF658B	1.69578559628226	0.0274565593012853
8252	C9orf152	0.0257138437815346	0.0279927048039863
8253	WDR38	0.686354706912644	-0.106731214180419
8254	LCNL1	0.286926927216005	-0.0229659689524029
8255	C9orf139	0.538911396371205	-0.10550545199366
8256	FAM166A	0.547637449600208	0.0076743663629112
8257	LOC401589	0.783022927602725	0.153925932156868
8258	LOXL1	1.06218333031101	-0.0207662646396558
8259	SLC25A53	0.0566173120460803	0.137697380593463
8260	GOLGA7B	2.55610502889756	-0.0523837370612022
8261	OR51T1	0.773688352771008	-0.0617376028396256
8262	OR51A4	0.871359781684173	0.0699296526591599
8263	OR51A2	0.0616199333426305	-0.0238034503155714
8264	LOXL2	0.235020717221112	-0.0962018898404212
8265	FIGNL2	0.0460752805983649	0.0401691334432511
8266	LPA	1.07768407077893	0.0627907593821269
8267	ZNF833P	0.068227283280684	0.166857879323081
8268	LDLRAD2	0.0818029448031692	0.136254745930883
8269	OR2T2	1.35967933645395	-0.0213815136039715
8270	OR2T5	0.221750872120121	-0.0274158403426228
8271	OR14I1	0.943823697319906	-0.081808059272844
8272	ARL2	0.0992733567926872	-0.0506549493663807
8273	SRRD	0.131007995580922	0.037639112833793
8274	RPL21P44	0.526879212522376	-0.38829196162195
8275	LPL	0.0811297367706555	-0.271267539333672
8276	SOHLH1	0.694807553091524	0.0222113894645446
8277	XKRX	1.20497295218806	0.0734787256625463
8278	LPO	0.0824177241617751	-0.0355220485224775
8279	KPNA7	0.421081853756091	-0.133491348167126
8280	LPP	0.841739813560606	0.000950533533947685
8281	IGLON5	0.519912275556855	0.0152264408261876
8282	ARL3	0.706518931753846	0.0495103650342888
8283	OR2T27	0.781068298153365	0.059817459341555
8284	OR2T35	0.445387808425057	0.00528755020653196
8285	OR5H14	0.283917393390015	0.12522107782573
8286	OR5H15	0.170792965419565	0.110588527864328
8287	LRMP	0.148382634940654	0.0774602944791772
8288	PLPP6	0.111344999318516	-0.0694822008570251
8289	APOBEC4	1.41039097687434	0.081254653196758
8290	FAM92A1P2	0.299340333422571	-0.0531332221942406
8291	MGC70870	1.05601371015044	0.0554332413858898
8292	ZBTB34	0.566459752584655	-0.211670254206454
8293	LRCH4	0.348804687208129	0.0183721999682143
8294	LRP1	1.22419263752752	-0.0155585687894248
8295	LRP2	0.122224483003203	-0.00340085558321836
8296	LRP3	0.141810097187427	0.124865360683366
8297	LRP4	0.368078547402003	-0.0751075779247149
8298	LRP6	0.334078391064602	-0.0844063747293492
8299	HAPLN4	0.841914041555482	-0.00410539080178
8300	CUEDC1	2.17357981374709	0.0872902461038158
8301	LRP5	0.363937434151703	-0.129145710403671
8302	SPINK6	0.323139966404177	0.196936449830234
8303	C6orf201	0.0524205648707696	0.0113708954817245
8304	HOXB-AS3	0.0399677059844253	-0.0355165247074569
8305	YY2	1.40412906410132	0.0282348226817183
8306	LRPAP1	0.227477248964902	0.0280268624412088
8307	LSAMP	0.32243850896977	0.015050666238962
8308	SCGB1D4	0.859450895239441	0.0780208703144054
8309	LSP1	0.352648770799996	-0.036547996011579
8310	FAM45A	0.452305702224742	0.0488488099908588
8311	GTF2H5	0.606049452300765	0.0557370409479743
8312	LSS	0.0348113214248215	0.046304401702548
8313	ANKHD1-EIF4EBP3	0.827356364042498	-0.0863719793525684
8314	NPSR1-AS1	0.0815710724086417	-0.712865266092659
8315	POTEG	2.23098102051081	-0.0292952190172915
8316	LTA4H	0.326760760067521	-0.134070004035973
8317	LTA	0.505676973588167	-0.24093234352214
8318	ARNT	0.05017784727409	0.0470272817677043
8319	LTB	1.56264214940077	-0.0853687657464696
8320	CYP4F3	0.262498130914042	0.0207987233120301
8321	LTBP1	0.33255376957345	0.0297452925961519
8322	LTBP2	0.123639367339811	-0.123856484940539
8323	LTBP3	0.828266713152061	-0.00447814459412
8324	LTBR	0.247717675292847	0.123916827686535
8325	LTC4S	0.223927841555795	0.0241305750357476
8326	LTF	0.291263064628636	-0.121875872707738
8327	DUOXA2	0.652850504152951	-0.1058163627114
8328	ERVFRD-1	0.711753781346979	-0.25845775820814
8329	LTK	0.705481474280666	-0.124227160487495
8330	BCAM	0.105145281343885	-0.0277390601361606
8331	ARNTL	0.311396996647578	-0.0766137826780204
8332	LUM	0.115877105696248	-0.052567537530267
8333	LY6E	0.0552521141421137	0.0272859064327684
8334	LY6H	1.27103418216954	0.0269342143678034
8335	LY9	1.03838853998916	0.00399938463043377
8336	CD180	0.210107132501472	0.0864558189953495
8337	LY75	0.168061970400134	-0.0320090880887205
8338	LYL1	0.326280311846466	0.129315997398425
8339	LYN	0.770280841328099	0.0288299982008632
8340	SH2D1A	1.38792244358115	-0.0690758269816321
8341	LYZ	0.073196122287607	-0.0306574129166889
8342	MIR141	0.119282048955697	-0.0564938738704291
8343	MIR200A	0.694847716285721	-0.0171566163463997
8344	MIR200B	0.695512567038726	-0.285634033917166
8345	MIR205	0.371959947060457	0.0821420054908513
8346	MIR21	0.267563675925501	0.296124428600499
8347	ARR3	0.684445914908393	0.0103900920627406
8348	TACSTD2	0.00825359012399995	0.0468821303446926
8349	TM4SF1	1.02310262775775	-0.0848981637578274
8350	EPCAM	0.975454171018388	0.0347583274471949
8351	M6PR	0.565534645464008	0.0051369424643036
8352	CAPRIN1	0.00257888832858959	-0.0891270654141323
8353	NBR1	0.174389067689833	0.022553000037949
8354	FAM19A1	0.720960269093869	-0.0323756199759889
8355	TNFSF12-TNFSF13	0.379982671868135	0.145436784938571
8356	ARRB1	0.565850552882841	-0.00385974458851651
8357	C2orf27B	1.06230224440223	-0.0643448782406227
8358	MAB21L1	0.204866296876602	0.0666520764672052
8359	SPINK14	0.198235052835856	0.0326186266996762
8360	MARCKS	0.55607472900472	-0.0405437131218921
8361	FNDC9	0.0957456016075007	0.130730136575585
8362	MXD1	0.572804239550247	-0.0623749286242308
8363	MAD2L1	0.284749993991125	-1.26721975008256
8364	SMAD1	0.196298257908698	-0.0299504641038909
8365	SMAD2	0.0816416179960909	-0.057153144822831
8366	SMAD3	0.174456364447644	-0.00341455943806322
8367	SMAD4	0.301699827347716	-0.0552720873749489
8368	ARRB2	0.56548951398275	-0.00946952161007614
8369	SMAD5	0.173730839805855	-0.0439983164050391
8370	SMAD6	0.869530836605809	-0.0748419869895757
8371	SMAD7	0.565234781294401	-0.0500038034274941
8372	SMAD9	0.543843985585544	-0.110498842102997
8373	MAF	0.369766269878606	-0.0725759610215147
8374	MAFG	0.198512875720752	0.00753572077319946
8375	MAG	0.343707694355173	-0.128372209137482
8376	ASIC1	0.0821007395946767	-0.215911425394558
8377	ARSA	0.0326204315015093	-0.0134204411732624
8378	MAGEA1	0.0270535897864295	-0.0722741982727871
8379	MAGEA3	0.897141432607422	-0.0379980432792575
8380	MAGEA4	0.402422312561286	-0.00163201213052453
8381	MAGEA6	0.751859392616552	-0.0390031277772858
8382	MAGEA8	0.284078543204379	-0.0746292559694555
8383	MAGEA9	0.656773607749802	-0.0535151733407863
8384	MAGEA10	0.658317788024748	0.0307942001266895
8385	ARSB	0.216652737771892	0.111443353170759
8386	MAGEA11	1.26773947295597	-0.0416748299051375
8387	MAGEA12	3.19370502499743	-0.0127779840268573
8388	MAGEB1	0.124252560980451	-0.0304167892272336
8389	MAGEB2	1.24834210957991	-0.0359949415388456
8390	MAGEB3	0.528485054986174	-0.0322940758937987
8391	MAGEB4	0.289308064681209	-0.0301943426915416
8392	MAGOH	0.788166978032787	-0.392839549626927
8393	MAK	0.0272303657062624	-0.110400471313227
8394	MAL	0.115528889508844	-0.0873205836461706
8395	STS	0.0240114730530312	-0.0636907279659449
8396	MAN1A1	0.162995272924464	0.0466779133158098
8397	MAN2A2	0.288298058285365	0.128977289671982
8398	MAN2C1	0.0236480881990269	-0.0233017345949435
8399	MAN2A1	0.353082552763186	0.0435485366001564
8400	MAN2B1	0.701989694846177	0.0143914382624992
8401	MANBA	0.118034969428371	0.0386908859228007
8402	MAOA	3.12466116803346	-0.0241380003664965
8403	MAOB	0.988526924524746	0.126554256653746
8404	MAP1A	0.599510444202325	0.124611749276886
8405	MAP1B	0.572518896403538	0.0309871349300388
8406	MAP2	0.0100919648461376	0.126675238961547
8407	MAP4	0.119345995847704	0.13410155150696
8408	MAP6	0.295882992214804	0.0674483980565086
8409	MAPT	0.233984720973065	0.224138897644129
8410	MARK1	2.90511034676759	-0.0243759280889398
8411	ARSD	0.138441252497305	-0.026232804464174
8412	MARK3	1.07476662444173	-0.0504121822983634
8413	TBC1D3B	0.144487092413125	0.115018956177725
8414	TBC1D3C	0.260568994345037	-0.0713710038731235
8415	CCL3L3;CCL3L1	0.145806313317841	0.0988374629635892
8416	MARS	0.0550005223519808	0.090066552230184
8417	AGAP6	0.255852779946046	-0.0476800352899074
8418	CCNYL2	0.243820089609787	-0.0626398792245024
8419	CELF2-AS1	0.187974565396355	0.0285828359427891
8420	MAS1	0.215696080404185	0.00864987219140537
8421	GLUD1P7	0.789767834730268	0.157890787537709
8422	AGAP12P	0.642057622676504	-0.0774663942684575
8423	FAM35BP;FAM35DP	0.0965480998679365	0.114532126827313
8424	MAT1A	0.000533448528946845	-0.105051021988064
8425	DDI1	0.228634412710587	-0.0499920111411963
8426	C9orf106	0.180401734127275	0.0265908704943834
8427	DEFB103A;DEFB103B	0.0457695787100229	-0.10309828308013
8428	IDNK	0.199990222041836	0.0397347059969296
8429	LCN10	0.436468669482276	-0.469051167056699
8430	MAT2A	0.0891566338448733	-0.297128611890285
8431	MATK	0.0624641551183184	-0.00175197369781347
8432	MATN1	0.796951317250379	-0.0935169855063607
8433	MATN2	1.74250691025966	0.00236354930110693
8434	MATN3	0.279748819450722	0.102247512119097
8435	MAX	0.305223315881921	-0.34025659995786
8436	C8orf82	0.176152637603363	0.0367307792927695
8437	ARSE	0.0827896524529846	0.0377959608747813
8438	MAZ	0.35537535214125	-0.0184122786265977
8439	MB	0.142727404059752	-0.0582794307830012
8440	STX19	0.356303470847165	-0.0288892563404012
8441	MBD1	0.386572541031068	-0.0529900768957368
8442	MBL2	0.0978306693414619	-0.0258196546197974
8443	MBNL1	1.10464951725066	-0.0816630568347166
8444	MBP	0.141015582264919	0.070711886802326
8445	MC1R	1.54470678442196	-0.0351116058515822
8446	MC2R	0.832273337491312	-0.0938775329937307
8447	MC3R	1.4317002561654	-0.0765540735546485
8448	ARSF	0.0067209076990621	-0.00235010502719735
8449	MC4R	0.469171325438184	0.0239487080827289
8450	MC5R	2.16329610881138	-0.0639881712691544
8451	MCAM	0.535164893460957	-0.0455948398565905
8452	MCC	0.0478879397278805	0.119086722074184
8453	CHST6	0.642117942823162	0.0305043964458374
8454	MCF2	1.17256277018923	0.0281546358056267
8455	ART1	0.75555402861145	0.109896344832621
8456	MCL1	0.301143259712997	0.0589066968628762
8457	MCM2	0.0199129978874746	-0.572906446137301
8458	MCM3	0.263621000342693	-0.211832832884893
8459	MCM4	0.175668314561377	-0.319709699178312
8460	MCM5	0.477853515885426	-0.523073219222827
8461	MCM6	0.0790926407246073	-0.622845218431103
8462	MCM7	0.861243928903261	-0.918591284417512
8463	CD46	0.494030462112342	0.0384667669516969
8464	SMCP	0.552370210492872	-0.000288844345534561
8465	ADAM11	0.432635634602746	0.0585527337285051
8466	MDFI	0.17170560732336	0.0237761086292442
8467	DNAJB9	0.659661765865177	0.123914228600175
8468	ART3	0.930931585882098	0.0783112138985083
8469	MDH1	0.350521265790653	0.0381274236829649
8470	MDH2	0.393484601550569	-0.0783804316688325
8471	MDK	0.600652413879764	-0.0966112570058572
8472	MDM2	0.0477141093592158	-0.0893633176012283
8473	MDM4	1.49567126324021	-0.105898334938876
8474	ME1	0.504102586904712	-0.0168543636761769
8475	ART4	0.881983940137244	0.0726218532217653
8476	ME2	0.0140564553397694	-0.0156149547400616
8477	MEA1	0.00528306589946008	-0.0524051587564092
8478	MECP2	0.202213352855637	-0.107695041070774
8479	MEF2A	0.0971966888716519	-0.0103691350805873
8480	BORCS8-MEF2B	0.0815715567749408	-0.0425621405443991
8481	MEF2C	1.31753059422761	0.0184476348882438
8482	MEF2D	1.6061042013511	0.0620162750797682
8483	ARVCF	0.851640814667006	-0.0505210443573526
8484	MEFV	0.217968249845051	0.0294854115333639
8485	MEIS1	0.458959883243968	0.0175363968746836
8486	MEIS2	0.0431631627318445	0.0359281665909037
8487	MAP3K1	0.441584226064415	0.0135785740340784
8488	MAP3K3	0.453032810757895	-0.284538421454744
8489	MAP3K4	0.973105313842696	-0.00775126467464351
8490	MAP3K5	1.16854361484948	0.117033952711295
8491	RAB8A	1.18548618030926	0.025820019033576
8492	MEN1	0.591665677766424	-0.210291566496311
8493	MEOX1	0.706638734975429	-0.0145385456170746
8494	MEOX2	0.666774700499601	-0.0527964832746337
8495	MEP1A	0.174160825073188	-0.0744645654082507
8496	MEP1B	0.828879571126327	0.0833811403474482
8497	MEST	0.319872385063342	0.0539499473523966
8498	MET	0.0333359327922103	0.0251455876279533
8499	METTL1	0.0560493001738696	-0.109018162155478
8500	MFAP1	1.00864787987619	-0.580139015044446
8501	MFAP2	0.0200542622778394	-0.61891354130648
8502	MFAP3	0.876669272063902	0.0197512419308055
8503	MFAP4	0.196349719128944	-0.144329324705271
8504	MFGE8	1.50361191808832	0.0114008860034891
8505	MFNG	1.07765676712986	0.0281693024274066
8506	MGAT1	0.150236028736365	-0.0944903160502592
8507	SCGB2A1	0.708790304084247	-0.259665527813451
8508	MGAT2	0.0462377831651002	0.00340396417407096
8509	MGAT3	1.39549005957296	-0.107229172509048
8510	MGAT5	0.196878031745687	0.095093240652185
8511	SCGB2A2	0.664921847605471	-0.0376462214372724
8512	MIA2	0.930347695358791	0.0227138167801809
8513	KITLG	0.380827776560722	-0.0627335322621331
8514	MGMT	0.153204452792124	-0.184144608136531
8515	MGP	0.237829499253694	0.10541957909952
8516	MGST1	0.357282959309679	0.0548882726047659
8517	MGST2	1.22253066012214	-0.23273031857891
8518	MGST3	0.451409474741749	-0.0572858841257578
8519	CIITA	0.634075952460249	-0.0767208532380027
8520	CD99	0.29091728628826	-0.05389503833031
8521	MICB	0.448540468875565	-0.112934122074346
8522	MID1	0.894995487186342	0.0542979343060381
8523	MIF	0.276176393455723	-0.0430104497348517
8524	CXCL9	0.34329243108426	-0.188576461711802
8525	MIP	0.15318741181134	-0.0363464650636587
8526	MIPEP	0.340835666728289	0.0201623368785826
8527	MITF	1.15873031614079	-0.0024346613066712
8528	ATXN3	0.68366119669768	-0.0444633154764806
8529	MKLN1	0.182282767073762	-0.100042536547709
8530	ASCL1	2.53809336919693	-0.0849698143552757
8531	MLF1	0.12781332951108	-0.0856262892504032
8532	MLH1	0.0152219092141509	-0.00349644641178992
8533	MAP3K9	0.402491748487736	0.0808746797666045
8534	MAP3K10	0.542754979542385	0.0580264878877627
8535	MLN	0.16938408176034	-0.123769427835283
8536	MAP3K11	0.534879639036371	-0.0819517946860566
8537	KMT2A	0.249615198186732	-0.0521229152076861
8538	MLLT1	1.26721924352199	0.00230580360143244
8539	AFF1	1.67251977246424	0.046395520872022
8540	ACHE	0.0165461865118493	-0.0159849048309583
8541	ASCL2	0.0117219748558262	0.105707802149367
8542	MLLT3	2.08835190070725	-0.161068384708123
8543	AFDN	0.147548786558497	-0.0785976195640351
8544	MLLT6	0.86131445809426	-0.0948726031675237
8545	FOXO4	0.287286498244874	-0.0552486370349086
8546	NR3C2	0.269679591627799	-0.101075450800674
8547	TRPM1	0.121308539657071	-0.126685119423758
8548	MME	0.347254771247027	0.0149748516492582
8549	MMP1	1.25190294849913	0.0222447344840396
8550	MMP2	0.783038040531046	-0.123695826072476
8551	MMP3	1.16421493122688	0.0804932218193261
8552	MMP7	0.194481345976745	-0.119317352504073
8553	MMP8	1.81282651008833	-0.0771587454546349
8554	RGS21	0.811684991830559	-0.0502991692639622
8555	ASTL	1.50848912880888	-0.159325874102394
8556	LHX8	0.493556892422545	-0.123026641693287
8557	MMP9	0.379831292027981	-0.0356269700619282
8558	MMP10	1.1594173828052	0.0392120747702283
8559	ASGR1	0.186550832602345	-0.126538847010778
8560	MMP11	1.39842101703706	0.04523559146628
8561	MMP12	0.16203955917419	-0.0465959096443741
8562	MMP13	0.20225033332699	0.0792850044535035
8563	MMP14	0.436402258768282	-0.0379780953631785
8564	MMP15	0.771274405516144	0.164664491478119
8565	MMP16	0.821934706341474	-0.029671944666987
8566	MMP17	0.437146001196383	0.0145008766999934
8567	MMP19	0.0762287437380146	0.0763640325006505
8568	ASGR2	0.188102720875555	-0.230466163753837
8569	MN1	0.138376098194997	0.0339988396980482
8570	MNAT1	0.505861921803009	-0.0550543799835939
8571	MNDA	0.309171540523123	0.162504660372648
8572	MNT	0.380117252166808	-0.0526294864677418
8573	MOBP	1.41336460556047	-0.121529681950431
8574	MOCS1	2.07016190963486	0.0667881068452939
